"c_He","c_fe","c_feos","c_frecv","c_fcross","sentence_id","delta_joint","delta_joint_inc"
-0.000985554340470207,-0.00757887672875746,-0.00813426839415943,-5.05847698144546e-05,0.00166044481497507,"S047",-0.008645855395222,-0.0149040206884851
-0.00531889566151,-0.00818834531466206,-0.00519947174980162,-0.000326431140155847,0.00201744944557181,"S073",-0.0154364298574312,-0.0227385248517147
0.00087388962501822,-0.00122080726197604,-0.00187558733509652,-0.00164731721404243,-0.000524656607011731,"S074",-0.0027802120909044,-0.00448191995758485
0.0261401190094666,-0.0255437349980763,-0.032783684585352,-0.00176048819677921,-0.0177783821582198,"S050",-0.0158761813902368,-0.000311079911056611
-0.0055723077874299,-0.00136323134724803,-0.00725305320460046,0.000117098492961709,0.00246441048315083,"S080",-0.00845255862549421,-0.0175827295351452
-0.00647463861511877,-0.0100164898440902,-0.0107075169015534,0.00125282054131259,-0.00923831964197797,"S056",-0.027983053690132,-0.00847560413756576
-0.00524150576254834,0.00578429755561394,0.00444323067392194,-0.000417560510324932,-0.00083929884075018,"S082",-0.00153912208627371,0.0075636253876632
-0.00511219483387193,-0.0147306537232352,-0.0167762848494333,-0.0121145672171488,-0.00458522570596731,"S046",-0.0463470250207789,-0.0306386974795858
-0.00524277135690321,-0.0127341650818011,-0.0135047231907941,0.00335575127086063,-0.00275743484038005,"S075",-0.0204649492338198,-0.0262189404369118
-0.00242697420925708,-0.00146299233762281,-0.00509600843667113,0.00163116598840229,-0.00601330119817867,"S066",-0.0098059170743523,-0.000505503665908957
0.016211028043446,0.0208527079944865,0.0256536179274374,-0.00342154659454352,0.00408882671352173,"S067",0.0424555032525711,0.0468727833709937
-0.0168132190483106,0.00770145456699689,0.00943713751547604,0.00158712128182303,0.00983242091383674,"S063",0.000587518602675363,-0.00947159819170285
-0.00256812072424184,0.00132605855591095,0.00482415711376771,0.000942617064852991,0.00276386075324653,"S065",0.0033571343935721,0.00226662011716483
-0.0023371532611558,0.00752386285137541,0.00506897775254345,-0.000278593051987297,-0.000925553214383257,"S069",0.00304235146355514,0.0104178174454397
0.011878031084321,-0.00305913148668324,0.000666114639764404,-0.00144728399428495,-0.00200204218647748,"S068",0.00982655713752156,0.0154131369136594
-0.00156766110352224,0.0027181599696231,0.00356998441516754,-0.00181867436990912,0.00057760714480537,"S071",-0.000825989510276237,-0.000311650265157004
0.0026890439870767,0.00345573851303171,0.00781651349787649,0.00220037221632774,-0.00188614450569691,"S072",0.00978338890190922,0.0136664280482712
-0.00406679587747627,0.0056823307045728,0.00642078077891028,-0.000930726266997972,0.00259147793913939,"S070",0.00393040259894128,-0.000109528916776291
0.000610361156724859,0.000262924025769218,-0.00218276808590501,-0.000532860417866599,-0.000460860276945474,"S173",-0.000826798202019696,-0.00190992666015599
0.0028311441550577,0.00886501914190108,0.0140811239372129,0.00609245446682327,0.000778641489059817,"S178",0.0239999594951448,0.0228999820170486
0.00222848533502429,-0.00810092580370547,-0.00680386339147099,-0.00236964048227961,-0.00194653307669823,"S177",-0.0108207685952387,-0.0129215631649773
0.000843519403451398,0.0103785016863271,0.0101580379500487,0.00216636809048887,0.00264350116491008,"S176",0.0173311185831545,0.0185372103236605
0.00405446588470726,0.00243376624991143,0.0044827764997224,0.00330432354106347,0.000595989971079236,"S180",0.0137339654863695,0.0118548053868972
0.0047595524077928,0.00776504879641216,0.0102320846216093,-0.00383849103475697,-0.00516363761495742,"S181",0.00633617359053484,0.0233864189027377
-0.0036714988413804,0.000785196669679467,-0.00174369775013594,-0.00445947693797599,-0.00133526496535885,"S179",-0.0115263437956588,-0.0106184454939386
